target_id	length	eff_length	est_counts	tpm
AT2G42980.1	1584	1403.38	308	15.677
AT2G42990.1	1441	1260.38	21	1.19016
AT2G43000.1	882	701.376	15	1.52766
AT2G43010.1	1753	1572.38	54	2.45315
AT2G43010.2	1747	1566.38	1.29397e-06	5.90087e-08
AT2G43020.1	2110	1929.38	756.408	28.0043
AT2G43018.1	2107	1926.38	116.592	4.32329
AT2G43030.1	1031	850.376	672	56.4475
AT2G43040.1	2582	2401.38	39	1.16009
AT2G43050.1	1850	1669.38	244	10.4405
AT2G43060.1	898	717.376	859.866	85.619
AT2G43070.1	2062	1881.38	514	19.5152
AT2G43080.1	1201	1020.38	303	21.2114
AT2G43090.1	1046	865.376	1086	89.6419
AT2G43090.2	959	778.376	0	0
AT2G43100.1	1030	849.376	2565	215.712
AT2G43110.1	938	757.376	35	3.30098
AT2G43120.1	1154	973.376	316	23.1896
AT2G43130.1	922	741.376	125	12.0436
AT2G43140.2	1132	951.376	0	0
AT2G43140.1	937	756.376	0	0
AT2G43150.1	1047	866.376	14765	1217.34
AT2G43160.1	3385	3204.38	348.369	7.76573
AT2G43160.4	2985	2804.38	0	0
AT2G43160.3	3351	3170.38	767.589	17.2943
AT2G43160.2	3345	3164.38	71.0421	1.60367
AT2G43180.2	1715	1534.38	0	0
AT2G43180.3	1683	1502.38	22.5118	1.07033
AT2G43180.4	1760	1579.38	3.59087	0.162405
AT2G43180.1	1717	1536.38	69.8973	3.24974
AT2G43190.4	1094	913.376	0	0
AT2G43190.1	1198	1017.38	62.4691	4.38601
AT2G43190.2	1327	1146.38	31.8218	1.98282
AT2G43190.3	1191	1010.38	62.7091	4.43337
AT2G43200.1	1836	1655.38	68	2.93426
AT2G43210.2	1846	1665.38	236.323	10.1363
AT2G43210.1	1854	1673.38	19.6773	0.839959
AT2G43220.1	1993	1812.38	1	0.0394129
AT2G43230.2	1736	1555.38	15	0.688878
AT2G43230.1	1669	1488.38	0	0
AT2G43235.1	1539	1358.38	66	3.47064
AT2G43240.1	1847	1666.38	107.134	4.5924
AT2G43240.2	1790	1609.38	23.8662	1.05928
AT2G43250.1	2381	2200.38	114	3.70079
AT2G43255.1	1145	964.376	0	0
AT2G43255.2	1148	967.376	4	0.295359
AT2G43260.1	1331	1150.38	47	2.9184
AT2G43261.1	949	768.376	1.9204	0.178527
AT2G43261.2	871	690.376	0	0
AT2G43261.4	885	704.376	0	0
AT2G43261.3	890	709.376	2.0796	0.209406
AT2G43270.1	1164	983.376	0	0
AT2G43270.2	1206	1025.38	0	0
AT2G43280.1	823	642.491	65	7.22658
AT2G43290.1	996	815.376	1759	154.097
AT2G43310.1	788	607.545	140	16.4602
AT2G43320.1	1591	1410.38	232.429	11.7717
AT2G43320.2	1283	1102.38	292.571	18.9578
AT2G43330.1	2040	1859.38	126	4.84049
AT2G43340.1	891	710.376	190	19.1052
AT2G43350.2	1066	885.376	228.819	18.4608
AT2G43350.1	905	724.376	260.181	25.6565
AT2G43360.1	1413	1232.38	679	39.3562
AT2G43370.1	1141	960.376	207	15.3963
AT2G43371.1	255	107.318	20	13.312
AT2G43386.1	171	61.343	0	0
AT2G43390.1	512	332.444	27	5.80138
AT2G43400.1	2277	2096.38	346	11.7894
AT2G43410.1	3183	3002.38	369.942	8.80146
AT2G43410.2	3312	3131.38	5.75899e-08	1.3137e-09
AT2G43410.4	3497	3316.38	142.058	3.05977
AT2G43410.3	3336	3155.38	0	0
AT2G43420.1	2073	1892.38	609	22.9877
AT2G43430.1	1387	1206.38	635.136	37.6072
AT2G43430.2	1759	1578.38	82.8636	3.75007
AT2G43440.1	1344	1163.38	1	0.0613997
AT2G43445.1	1335	1154.38	1	0.0618784
AT2G43450.1	305	142.361	4	2.00704
AT2G43460.1	600	419.921	1598	271.829
AT2G43465.1	1420	1239.38	63	3.63098
AT2G43470.1	719	538.692	2	0.265202
AT2G43480.1	1052	871.376	18	1.47555
AT2G43490.6	2947	2766.38	65.9002	1.70162
AT2G43490.2	2795	2614.38	0	0
AT2G43490.1	2852	2671.38	51.6561	1.38125
AT2G43490.3	2845	2664.38	30.7958	0.825624
AT2G43490.4	2846	2665.38	33.6479	0.90175
AT2G43490.5	2452	2271.38	0	0
AT2G43500.1	3239	3058.38	104.115	2.4317
AT2G43500.2	3243	3062.38	409.885	9.56069
AT2G43510.1	491	311.718	349	79.9743
AT2G43520.1	590	409.992	2272	395.84
AT2G43530.1	501	321.584	522	115.948
AT2G43535.1	567	387.06	321	59.2397
AT2G43540.1	593	412.957	180	31.1354
AT2G43550.1	595	414.957	50	8.60703
AT2G43560.1	921	740.376	165	15.9191
AT2G43570.1	1027	846.376	46	3.88222
AT2G43580.1	981	800.376	6	0.53548
AT2G43590.1	1074	893.376	39	3.11829
AT2G43600.1	822	641.491	0	0
AT2G43610.1	1104	923.376	0	0
AT2G43620.1	1036	855.376	25	2.0877
AT2G43630.1	1128	947.376	229	17.2663
AT2G43640.3	731	550.692	1.57536	0.204341
AT2G43640.2	681	500.692	59.3473	8.46675
AT2G43640.1	746	565.645	146.077	18.447
AT2G43650.1	2355	2174.38	96	3.15372
AT2G43660.2	463	284.247	2	0.502598
AT2G43660.1	471	292	0	0
AT2G43670.1	555	375.06	141	26.8537
AT2G43680.2	2588	2407.38	48.5559	1.44073
AT2G43680.1	2505	2324.38	1818.69	55.8905
AT2G43680.3	2500	2319.38	1156.75	35.6251
AT2G43690.1	1995	1814.38	14	0.551172
AT2G43700.1	3207	3026.38	215	5.0746
AT2G43710.1	1751	1570.38	8947.74	407.001
AT2G43710.2	1745	1564.38	23.2631	1.06222
AT2G43720.1	509	329.473	15	3.25206
AT2G43730.1	1047	866.376	0	0
AT2G43740.1	1589	1408.38	0	0
AT2G43740.2	1532	1351.38	1	0.0528579
AT2G43745.1	1227	1046.38	3.5354	0.241344
AT2G43750.1	1578	1397.38	374.465	19.1418
AT2G43750.2	1497	1316.38	0	0
AT2G43760.3	901	720.376	942.528	93.459
AT2G43760.2	995	814.376	32.6268	2.86177
AT2G43760.1	1180	999.376	56.8457	4.06307
AT2G43770.1	1388	1207.38	124	7.3361
AT2G43780.1	661	480.733	117	17.3847
AT2G43780.2	535	355.123	0	0
AT2G43790.1	1653	1472.38	810	39.2964
AT2G43795.1	778	597.596	0	0
AT2G43795.2	774	593.596	5	0.601679
AT2G43800.1	2861	2680.38	512	13.6446
AT2G43810.1	842	661.491	3.64745	0.393869
AT2G43810.2	782	601.596	173.353	20.5831
AT2G43820.1	1595	1414.38	317	16.0096
AT2G43840.2	1402	1221.38	1.76926	0.103473
AT2G43840.1	1458	1277.38	34.2307	1.91418
AT2G43850.1	1835	1654.38	58	2.50426
AT2G43850.2	1835	1654.38	0	0
AT2G43860.1	1218	1037.38	10	0.688573
AT2G43865.1	460	281.295	1	0.253936
AT2G43870.1	1155	974.376	1	0.0733094
AT2G43871.1	126	38.7558	0	0
AT2G43880.1	1185	1004.38	10	0.711197
AT2G43890.1	1179	998.376	0	0
AT2G43900.1	4212	4031.38	63	1.11628
AT2G43910.1	958	777.376	105.624	9.7055
AT2G43910.3	682	501.692	1.37592	0.195904
AT2G43910.2	923	742.376	0	0
AT2G43920.3	885	704.376	6	0.608461
AT2G43920.1	1095	914.376	0	0
AT2G43920.2	1099	918.376	0	0
AT2G43930.1	652	471.733	114	17.2622
AT2G43940.1	842	661.491	35	3.77947
AT2G43945.1	1227	1046.38	326	22.2544
AT2G43950.3	1222	1041.38	31.9858	2.194
AT2G43950.1	1346	1165.38	655.935	40.2051
AT2G43950.2	1593	1412.38	101.079	5.11206
AT2G43960.1	1481	1300.38	0	0
AT2G43970.1	2125	1944.38	4679.56	171.914
AT2G43970.2	2077	1896.38	17.4374	0.656815
AT2G43980.1	1691	1510.38	387	18.3026
AT2G43990.1	1999	1818.38	27	1.06064
AT2G44000.1	1248	1067.38	746	49.9238
AT2G44010.1	755	574.596	137	17.0312
AT2G44020.1	1827	1646.38	74	3.21062
AT2G44030.1	1143	962.376	3	0.22267
AT2G44040.1	1366	1185.38	30	1.8078
AT2G44050.1	980	799.376	160	14.2973
AT2G44060.1	1222	1041.38	884.453	60.6671
AT2G44060.2	1217	1036.38	52.5475	3.62177
AT2G44065.1	974	793.376	229.587	20.6706
AT2G44065.2	1072	891.376	51.4133	4.12003
AT2G44070.1	1076	895.376	17.2132	1.37323
AT2G44080.1	924	743.376	1433	137.697
AT2G44090.1	2536	2355.38	727.704	22.0689
AT2G44090.2	2436	2255.38	173.296	5.48853
AT2G44100.1	3084	2903.38	1313.2	32.3083
AT2G44100.2	3175	2994.38	15.7998	0.376906
AT2G44110.2	1639	1458.38	0	0
AT2G44110.1	1496	1315.38	2	0.108609
AT2G44120.2	1220	1039.38	24.5145	1.68476
AT2G44120.1	1319	1138.38	2020.49	126.782
AT2G44140.2	2911	2730.38	1506.43	39.4105
AT2G44140.1	3221	3040.38	1755.57	41.2456
AT2G44130.1	1445	1264.38	231	13.0503
AT2G44150.1	1695	1514.38	145	6.83944
AT2G44160.1	2037	1856.38	347	13.3521
AT2G44175.1	348	177.301	0	0
AT2G44180.1	1600	1419.38	163	8.20307
AT2G44190.1	1745	1564.38	36	1.64379
AT2G44195.1	721	540.692	0	0
AT2G44198.1	99	27.4818	0	0
AT2G44200.1	1961	1780.38	395	15.8479
AT2G44210.1	1719	1538.38	128.82	5.98144
AT2G44210.2	1809	1628.38	2.18043	0.0956473
AT2G44220.1	1359	1178.38	0	0
AT2G44230.1	1794	1613.38	75	3.32056
AT2G44240.1	1490	1309.38	0	0
AT2G44250.1	1352	1171.38	34	2.07333
AT2G44260.2	2030	1849.38	1859.84	71.8351
AT2G44260.1	1799	1618.38	144.16	6.36285
AT2G44270.2	1414	1233.38	2.37751	0.137693
AT2G44270.1	1309	1128.38	193.622	12.2571
AT2G44280.2	1791	1610.38	108.251	4.80167
AT2G44280.1	1959	1778.38	1.34042e-05	5.38399e-07
AT2G44280.3	2073	1892.38	12.7486	0.481217
AT2G44290.1	884	703.376	58	5.89015
AT2G44300.1	837	656.491	33	3.59064
AT2G44304.1	156	53.7267	2	2.65905
AT2G44310.1	615	434.849	960	157.695
AT2G44330.1	600	419.921	1	0.170106
AT2G44340.1	567	387.06	0	0
AT2G44350.1	1819	1638.38	783.584	34.1632
AT2G44350.2	1822	1641.38	26.4161	1.1496
AT2G44360.1	643	462.733	57	8.79895
AT2G44370.1	1128	947.376	25	1.88497
AT2G44380.1	968	787.376	21	1.90512
AT2G44390.1	630	449.811	2	0.317604
AT2G44400.1	441	262.967	5	1.35818
AT2G44410.1	1774	1593.38	725	32.5017
AT2G44420.1	1356	1175.38	34	2.06628
AT2G44430.1	2196	2015.38	3389	120.116
AT2G44440.1	1775	1594.38	211	9.45318
AT2G44450.1	1671	1490.38	801	38.3904
AT2G44460.1	1950	1769.38	7	0.282595
AT2G44470.1	1605	1424.38	3480.3	174.533
AT2G44470.2	1701	1520.38	109.858	5.16137
AT2G44470.3	2054	1873.38	1146.85	43.7287
AT2G44480.1	1687	1506.38	44.8527	2.12687
AT2G44480.2	1893	1712.38	7.14726	0.298144
AT2G44490.1	2009	1828.38	305	11.9157
AT2G44500.2	2311	2130.38	567.099	19.0147
AT2G44500.1	2183	2002.38	1139.9	40.6638
AT2G44510.1	1318	1137.38	19	1.19326
AT2G44520.1	1603	1422.38	449	22.5485
AT2G44525.1	766	585.596	114	13.9057
AT2G44530.1	1571	1390.38	154.918	7.95896
AT2G44530.2	1568	1387.38	10.0819	0.519078
AT2G44540.1	1598	1417.38	3	0.15119
AT2G44550.1	1473	1292.38	0	0
AT2G44560.1	1663	1482.38	0	0
AT2G44570.1	1662	1481.38	1	0.0482193
AT2G44581.1	438	260.034	4	1.0988
AT2G44578.1	681	500.692	9	1.28398
AT2G44580.1	1368	1187.38	6	0.360952
AT2G44590.2	2096	1915.38	0	0
AT2G44590.3	2142	1961.38	5.58797	0.203507
AT2G44590.1	1791	1610.38	3.41203	0.151346
AT2G44600.1	1359	1178.38	28	1.69731
AT2G44610.1	1177	996.376	684	49.0364
AT2G44620.1	676	495.692	444	63.982
AT2G44630.1	1289	1108.38	65	4.18902
AT2G44640.1	1732	1551.38	91	4.18997
AT2G44650.1	1171	990.376	109.154	7.87277
AT2G44660.1	1533	1352.38	173.846	9.18232
AT2G44670.1	768	587.596	428	52.0297
AT2G44680.2	1392	1211.38	142.822	8.42173
AT2G44680.1	1369	1188.38	207.178	12.4531
AT2G44690.1	810	629.545	305	34.6066
AT2G44700.1	1107	926.376	29	2.23613
AT2G44710.1	2949	2768.38	441	11.3789
AT2G44730.1	1233	1052.38	391	26.5395
AT2G44735.1	1104	923.376	573	44.3264
AT2G44740.1	1002	821.376	18	1.56537
AT2G44745.1	871	690.376	41	4.24213
AT2G44750.1	1003	822.376	112.482	9.77011
AT2G44750.2	1009	828.376	117.518	10.1336
AT2G44760.1	1613	1432.38	188	9.37534
AT2G44770.1	1607	1426.38	353	17.6777
AT2G44790.1	962	781.376	93	8.50176
AT2G44800.1	1258	1077.38	566	37.5263
AT2G44810.1	1145	964.376	151	11.1845
AT2G44820.2	1032	851.376	310.764	26.0733
AT2G44820.1	913	732.376	2.23586	0.218071
AT2G44830.1	2399	2218.38	110	3.54196
AT2G44840.1	932	751.376	68	6.46454
AT2G44850.1	1203	1022.38	36.5505	2.55369
AT2G44850.2	1457	1276.38	49.4034	2.7648
AT2G44860.2	797	616.545	9.97408e-06	1.15557e-06
AT2G44860.1	857	676.376	394	41.6097
AT2G44870.1	1118	937.376	280	21.3369
AT2G44880.1	1668	1487.38	8	0.384198
AT2G44890.2	1659	1478.38	0	0
AT2G44890.1	1536	1355.38	2	0.105404
AT2G44900.1	3327	3146.38	200	4.54052
AT2G44910.1	957	776.376	78	7.17643
AT2G44920.1	1068	887.376	3.22159	0.259328
AT2G44920.2	1032	851.376	49.7784	4.17644
AT2G44925.1	375	201.218	4	1.41997
AT2G44930.1	1806	1625.38	0	0
AT2G44940.1	1162	981.376	44	3.20261
AT2G44950.1	3370	3189.38	188	4.21055
AT2G44970.1	1838	1657.38	262.399	11.3091
AT2G44970.2	1825	1644.38	43.6015	1.89403
AT2G44980.2	2785	2604.38	77	2.1119
AT2G44980.1	2556	2375.38	0	0
AT2G44990.1	1890	1709.38	2	0.0835754
AT2G45000.1	2368	2187.38	332	10.8418
AT2G45010.1	1114	933.376	173.691	13.2925
AT2G45010.2	1698	1517.38	248.309	11.6892
AT2G45030.1	2479	2298.38	78.9575	2.45391
AT2G45040.1	1265	1084.38	118	7.77299
AT2G45050.1	1119	938.376	10	0.761218
AT2G45060.1	1229	1048.38	120	8.17618
AT2G45070.2	565	385.06	32.1019	5.95509
AT2G45070.3	545	365.092	553.061	108.208
AT2G45070.1	458	279.343	224.783	57.4793
AT2G45070.4	569	389.06	2302.05	422.654
AT2G45080.1	704	523.692	648	88.3864
AT2G45100.1	1820	1639.38	319	13.8995
AT2G45110.1	956	775.376	0	0
AT2G45120.1	1134	953.376	19	1.42356
AT2G45126.1	93	24.9268	0	0
AT2G45130.1	916	735.376	5	0.485676
AT2G45135.2	1095	914.376	0	0
AT2G45135.1	816	635.545	28	3.14701
AT2G45140.1	1262	1081.38	700	46.2389
AT2G45150.1	1760	1579.38	67.2647	3.0422
AT2G45150.2	1925	1744.38	0	0
AT2G45150.3	1618	1437.38	20.7353	1.03045
AT2G45160.1	2289	2108.38	302	10.2316
AT2G45161.1	126	38.7558	4	7.3724
AT2G45170.1	683	502.692	609.235	86.5704
AT2G45170.2	733	552.645	14.7648	1.9084
AT2G45180.1	678	497.692	142	20.3805
AT2G45190.1	1035	854.376	759	63.4569
AT2G45200.1	1074	893.376	332.51	26.5862
AT2G45200.2	1345	1164.38	5.49045	0.336822
AT2G45210.1	1139	958.376	82	6.11173
AT2G45220.1	1786	1605.38	1598	71.1027
AT2G45240.1	1488	1307.38	331	18.0848
AT2G45250.1	991	810.376	193.476	17.054
AT2G45250.2	896	715.376	0	0
AT2G45260.1	1608	1427.38	323.187	16.1734
AT2G45270.1	2041	1860.38	80	3.07168
AT2G45280.2	1352	1171.38	0	0
AT2G45280.1	1422	1241.38	23	1.32346
AT2G45290.1	2598	2417.38	1089	32.1788
AT2G45300.1	1974	1793.38	350.761	13.9709
AT2G45310.1	1962	1781.38	537	21.533
AT2G45320.1	1283	1102.38	167	10.8211
AT2G45330.2	1050	869.376	0	0
AT2G45330.1	1035	854.376	171.779	14.3617
AT2G45340.1	2352	2171.38	327	10.7572
AT2G45350.1	1842	1661.38	1	0.042995
AT2G45360.1	829	648.491	356	39.2132
AT2G45380.2	2060	1879.38	92.6594	3.52178
AT2G45380.1	1645	1464.38	590.339	28.7962
AT2G45400.1	1257	1076.38	324	21.5014
AT2G45403.1	465	286.174	0	0
AT2G45406.1	437	259.056	3	0.827207
AT2G45410.1	746	565.645	0	0
AT2G45412.1	156	53.7267	1	1.32952
AT2G45420.1	1326	1145.38	215	13.4084
AT2G45430.1	1375	1194.38	238	14.2338
AT2G45434.1	111	32.0632	0	0
AT2G45440.1	1700	1519.38	327	15.3734
AT2G45450.1	753	572.596	183	22.8291
AT2G45460.2	3086	2905.38	40.0253	0.984053
AT2G45460.1	2963	2782.38	41.9747	1.0776
AT2G45460.3	3117	2936.38	0	0
AT2G45470.1	1572	1391.38	2009	103.139
AT2G45480.1	1565	1384.38	133	6.86252
AT2G45490.1	917	736.376	18	1.74606
AT2G45500.1	1773	1592.38	166.28	7.45899
AT2G45500.2	1746	1565.38	87.7201	4.00283
AT2G45510.1	1775	1594.38	493	22.0873
AT2G45520.1	816	635.545	382	42.9342
AT2G45530.1	1036	855.376	341	28.4763
AT2G45540.1	9233	9052.38	377.605	2.97962
AT2G45540.2	9617	9436.38	41.3949	0.313349
AT2G45550.1	1536	1355.38	1	0.0527019
AT2G45560.1	2034	1853.38	61.4179	2.36711
AT2G45560.2	1008	827.376	16.5821	1.4316
AT2G45570.1	1717	1536.38	11	0.511424
AT2G45580.1	1672	1491.38	2	0.095792
AT2G45590.1	2331	2150.38	278	9.23457
AT2G45600.1	1365	1184.38	193	11.64
AT2G45610.1	1124	943.376	6	0.45431
AT2G45620.1	2528	2347.38	591	17.9842
AT2G45630.1	1086	905.376	0	0
AT2G45630.2	1017	836.376	46.5642	3.97683
AT2G45640.1	790	609.545	774.022	90.7056
AT2G45640.2	856	675.376	16.978	1.79567
AT2G45650.1	1093	912.376	9	0.70462
AT2G45660.1	1320	1139.38	24	1.50463
AT2G45670.2	2064	1883.38	110.924	4.20703
AT2G45670.1	2062	1881.38	339.076	12.8738
AT2G45680.1	1648	1467.38	551	26.8223
AT2G45690.1	1532	1351.38	45	2.37861
AT2G45695.1	491	311.718	132	30.2481
AT2G45700.1	2411	2230.38	218	6.98176
AT2G45710.1	549	369.092	382	73.929
AT2G45720.1	2039	1858.38	44.2539	1.701
AT2G45720.2	2226	2045.38	45.7461	1.5976
AT2G45730.1	1633	1452.38	171	8.41014
AT2G45740.2	1138	957.376	584.267	43.5928
AT2G45740.3	1133	952.376	150.379	11.2788
AT2G45740.1	1161	980.376	16.3542	1.19158
AT2G45750.1	2136	1955.38	100	3.65305
AT2G45760.1	815	634.545	69	7.76735
AT2G45770.2	1176	995.376	13.0962	0.939819
AT2G45770.1	1438	1257.38	112.904	6.41401
AT2G45790.1	1107	926.376	60	4.62647
AT2G45800.1	1015	834.376	0	0
AT2G45800.2	1166	985.376	3	0.217473
AT2G45810.1	2329	2148.38	285	9.47591
AT2G45820.1	882	701.376	1570	159.895
AT2G45830.1	2033	1852.38	11.7004	0.451187
AT2G45830.2	2136	1955.38	20.2996	0.741557
AT2G45840.1	1671	1490.38	62	2.97154
AT2G45850.2	1696	1515.38	108.97	5.13656
AT2G45850.1	1886	1705.38	172.03	7.20561
AT2G45860.1	411	234.3	75	22.8652
AT2G45870.1	1304	1123.38	178	11.3183
AT2G45880.1	2855	2674.38	80	2.13675
AT2G45890.1	1585	1404.38	3	0.152589
AT2G45900.1	2163	1982.38	637	22.953
AT2G45910.1	3148	2967.38	548.496	13.2034
AT2G45920.1	1688	1507.38	175	8.29283
AT2G45930.1	1314	1133.38	0	0
AT2G45940.1	1222	1041.38	0	0
AT2G45950.1	1716	1535.38	125.735	5.84962
AT2G45950.2	1808	1627.38	21.2651	0.933395
AT2G45960.1	1295	1114.38	1485.28	95.2055
AT2G45960.2	1383	1202.38	24.7225	1.46871
AT2G45960.3	1299	1118.38	0	0
AT2G45970.1	2480	2299.38	271	8.41871
AT2G45980.1	1265	1084.38	421	27.7325
AT2G45990.1	1079	898.376	166.227	13.2169
AT2G45990.3	1064	883.376	0	0
AT2G45990.2	1232	1051.38	31.0188	2.10743
AT2G45990.4	1133	952.376	233.754	17.5322
AT2G46000.1	929	748.376	174	16.6079
AT2G46020.1	6579	6398.38	0	0
AT2G46020.2	6747	6566.38	1273	13.8481
AT2G46030.1	862	681.376	389	40.7802
AT2G46040.1	2228	2047.38	111	3.87268
AT2G46050.1	1773	1592.38	30	1.34574
AT2G46060.2	2835	2654.38	0	0
AT2G46060.1	2779	2598.38	107	2.94149
AT2G46070.1	1325	1144.38	52	3.24579
AT2G46070.2	1347	1166.38	0	0
AT2G46080.1	1469	1288.38	774	42.9126
AT2G46090.1	1354	1173.38	93	5.66151
AT2G46100.1	921	740.376	227.351	21.9346
AT2G46100.2	1154	973.376	17.6493	1.29519
AT2G46110.1	1400	1219.38	28	1.64024
AT2G46130.1	600	419.921	107.625	18.3076
AT2G46130.2	524	344.272	101.375	21.0337
AT2G46140.1	771	590.596	199	24.0685
AT2G46150.1	974	793.376	45	4.05154
AT2G46160.1	803	622.545	447	51.2889
AT2G46170.2	778	597.596	4.68794	0.560351
AT2G46170.1	1138	957.376	94.3121	7.03673
AT2G46180.1	2391	2210.38	204	6.5925
AT2G46190.1	633	452.811	2	0.3155
AT2G46200.1	1460	1279.38	61.4095	3.42865
AT2G46200.2	1553	1372.38	12.5905	0.655326
AT2G46210.1	1658	1477.38	927	44.8203
AT2G46220.1	1123	942.376	278	21.072
AT2G46225.3	1232	1051.38	37.9069	2.57541
AT2G46225.1	1310	1129.38	447.153	28.2816
AT2G46225.2	1403	1222.38	3.94047	0.230266
AT2G46230.1	960	779.376	131.989	12.097
AT2G46230.2	1048	867.376	7.01105	0.57738
AT2G46240.1	3511	3330.38	719	15.4213
AT2G46250.1	1748	1567.38	40	1.82294
AT2G46260.1	1999	1818.38	392	15.3989
AT2G46270.1	1933	1752.38	1129.48	46.0401
AT2G46270.2	1864	1683.38	373.523	15.8498
AT2G46280.1	1360	1179.38	19.161	1.16052
AT2G46280.2	1309	1128.38	715.382	45.2867
AT2G46280.3	1391	1210.38	8.45658	0.499069
AT2G46290.1	1289	1108.38	42	2.70675
AT2G46300.1	1171	990.376	1	0.072125
AT2G46308.1	189	70.346	0	0
AT2G46310.1	1355	1174.38	32	1.94639
AT2G46320.1	1481	1300.38	18.1443	0.996682
AT2G46320.2	1497	1316.38	39.1374	2.12372
AT2G46320.3	1710	1529.38	21.7183	1.01437
AT2G46330.2	748	567.645	77.4015	9.74
AT2G46330.1	590	409.992	439.599	76.5892
AT2G46340.1	3799	3618.38	322	6.35665
AT2G46360.1	528	348.242	0	0
AT2G46370.4	2329	2148.38	68.9675	2.29309
AT2G46370.2	2105	1924.38	846.961	31.4383
AT2G46370.1	2180	1999.38	0	0
AT2G46370.3	1931	1750.38	96.0718	3.92058
AT2G46375.1	516	336.416	0	0
AT2G46380.1	2659	2478.38	24	0.69172
AT2G46390.1	348	177.301	88	35.4533
AT2G46400.1	1222	1041.38	1084	74.3546
AT2G46410.1	584	404.026	56	9.90067
AT2G46420.1	1868	1687.38	85.6174	3.6244
AT2G46420.2	1900	1719.38	5.38263	0.22362
AT2G46430.2	2446	2265.38	70.9344	2.23667
AT2G46430.1	2462	2281.38	0	0
AT2G46440.1	2340	2159.38	28.3052	0.936321
AT2G46450.2	2130	1949.38	0	0
AT2G46450.1	3199	3018.38	207.76	4.91672
AT2G46450.3	2079	1898.38	0	0
AT2G46455.1	868	687.376	10	1.03918
AT2G46460.1	483	303.849	0	0
AT2G46470.1	1618	1437.38	499	24.798
AT2G46480.1	1587	1406.38	3	0.152372
AT2G46490.1	648	467.733	387	59.1016
AT2G46493.1	1064	883.376	1	0.0808613
AT2G46494.1	1089	908.376	21	1.65135
AT2G46495.1	1119	938.376	1	0.0761218
AT2G46500.1	2311	2130.38	561.206	18.8171
AT2G46500.2	2186	2005.38	686.557	24.455
AT2G46500.3	1700	1519.38	23.2368	1.09244
AT2G46505.1	821	640.491	1348	150.336
AT2G46510.1	2363	2182.38	486	15.9072
AT2G46520.1	3418	3237.38	400	8.82578
AT2G46530.1	2436	2255.38	195.75	6.19966
AT2G46530.2	2413	2232.38	0	0
AT2G46530.3	2171	1990.38	175.25	6.28941
AT2G46535.1	783	602.545	34	4.03066
AT2G46540.1	501	321.584	217	48.2006
AT2G46550.1	1666	1485.38	793.558	38.1618
AT2G46550.2	1637	1456.38	14.4416	0.708317
AT2G46560.1	7741	7560.38	685	6.47192
AT2G46567.1	111	32.0632	10	22.2781
AT2G46570.1	1710	1529.38	206	9.62142
AT2G46580.1	847	666.491	201	21.5421
AT2G46590.2	1236	1055.38	127.121	8.60394
AT2G46590.1	2061	1880.38	66.8787	2.54056
AT2G46600.1	582	402.026	755	134.146
AT2G46610.2	1608	1427.38	228.183	11.4191
AT2G46610.1	1100	919.376	71.8172	5.57984
AT2G46620.1	1947	1766.38	292	11.8083
AT2G46630.1	1185	1004.38	125	8.88996
AT2G46640.3	1311	1130.38	0	0
AT2G46640.2	1152	971.376	0	0
AT2G46640.1	1054	873.376	8	0.654297
AT2G46650.1	766	585.596	333	40.6193
AT2G46660.1	1939	1758.38	39	1.58431
AT2G46662.1	141	46.042	0	0
AT2G46670.1	727	546.692	6.58063	0.859827
AT2G46680.1	1327	1146.38	222.957	13.8925
AT2G46680.2	1308	1127.38	18.0428	1.14319
AT2G46690.1	738	557.645	287	36.763
AT2G46700.2	1463	1282.38	2.20458	0.122799
AT2G46700.1	2180	1999.38	147.795	5.28023
AT2G46710.1	1731	1550.38	234	10.7811
AT2G46720.1	2839	2658.38	12.2124	0.328148
AT2G46735.1	928	747.376	101	9.65313
AT2G46740.1	1798	1617.38	1	0.0441647
AT2G46750.1	1948	1767.38	19	0.767911
AT2G46760.1	1812	1631.38	0	0
AT2G46770.1	1382	1201.38	30	1.78373
AT2G46780.1	1696	1515.38	250	11.7844
AT2G46787.1	147	49.326	0	0
AT2G46790.2	1815	1634.38	42.4004	1.85312
AT2G46790.1	1818	1637.38	72.019	3.14185
AT2G46800.2	1491	1310.38	759.902	41.4236
AT2G46800.1	1371	1190.38	13.0976	0.785948
AT2G46810.1	1415	1234.38	86	4.97665
AT2G46820.2	919	738.376	0	0
AT2G46820.1	936	755.376	1901	179.765
AT2G46830.1	2268	2087.38	350.634	11.9988
AT2G46830.2	1882	1701.38	999.366	41.9576
AT2G46840.1	618	437.849	3	0.489422
AT2G46850.1	1974	1793.38	22	0.876269
AT2G46860.1	908	727.376	2	0.196407
AT2G46870.1	1487	1306.38	71	3.88219
AT2G46880.1	1577	1396.38	0	0
AT2G46880.2	1528	1347.38	2	0.10603
AT2G46890.1	1151	970.376	138	10.1584
AT2G46900.1	2212	2031.38	639	22.4697
AT2G46910.1	1055	874.376	382	31.2069
AT2G46915.1	2312	2131.38	240	8.04336
AT2G46920.1	3513	3332.38	115.441	2.47454
AT2G46920.2	2983	2802.38	73.5586	1.87497
AT2G46930.1	1614	1433.38	235	11.711
AT2G46940.1	835	654.491	11	1.20054
AT2G46950.1	2120	1939.38	1968	72.4852
AT2G46960.1	1602	1421.38	983.836	49.4425
