target_id	length	eff_length	est_counts	tpm
Y40H7A.197.rna	21	10.7059	0	0
Y40H7A.74.rna	21	10.7059	0	0
Y40H7A.226.rna	21	10.7059	0	0
Y40H7A.139.rna	21	10.7059	0	0
Y40H7A.156.rna	21	10.7059	0	0
Y40H7A.252.rna	21	10.7059	0	0
Y40H7A.196.rna	21	10.7059	0	0
Y40H7A.158.rna	21	10.7059	0	0
Y40H7A.297.rna	21	10.7059	0	0
Y40H7A.300.rna	21	10.7059	0	0
Y40H7A.186.rna	21	10.7059	0	0
Y40H7A.239.rna	21	10.7059	0	0
Y40H7A.289.rna	21	10.7059	0	0
Y40H7A.126.rna	21	10.7059	0	0
Y40H7A.270.rna	21	10.7059	0	0
Y40H7A.210.rna	21	10.7059	0	0
Y40H7A.251.rna	21	10.7059	0	0
Y40H7A.182.rna	21	10.7059	0	0
Y40H7A.103.rna	21	10.7059	0	0
Y40H7A.135.rna	21	10.7059	0	0
Y40H7A.128.rna	21	10.7059	0	0
Y40H7A.108.rna	21	10.7059	0	0
Y40H7A.207.rna	21	10.7059	0	0
Y40H7A.88.rna	21	10.7059	0	0
Y40H7A.228.rna	21	10.7059	0	0
Y40H7A.189.rna	21	10.7059	0	0
Y40H7A.173.rna	21	10.7059	0	0
Y40H7A.37.rna	21	10.7059	0	0
Y40H7A.212.rna	21	10.7059	0	0
Y40H7A.176.rna	21	10.7059	0	0
Y40H7A.291.rna	21	10.7059	0	0
Y40H7A.138.rna	21	10.7059	0	0
Y40H7A.295.rna	21	10.7059	0	0
Y40H7A.215.rna	21	10.7059	0	0
Y40H7A.38.rna	21	10.7059	0	0
Y40H7A.92.rna	21	10.7059	0	0
Y40H7A.283.rna	21	10.7059	0	0
Y40H7A.9.rna	420	256.737	1	0.0426518
Y40H7A.117.rna	21	10.7059	0	0
Y40H7A.104.rna	21	10.7059	0	0
Y40H7A.114.rna	21	10.7059	0	0
Y40H7A.185.rna	21	10.7059	0	0
Y40H7A.18.rna	21	10.7059	0	0
Y40H7A.146.rna	21	10.7059	0	0
Y40H7A.225.rna	21	10.7059	0	0
Y40H7A.219.rna	21	10.7059	0	0
Y40H7A.25.rna	21	10.7059	0	0
Y40H7A.287.rna	21	10.7059	0	0
Y40H7A.91.rna	21	10.7059	0	0
Y40H7A.33.rna	21	10.7059	0	0
Y40H7A.112.rna	21	10.7059	0	0
Y40H7A.10.rna	1123	959.69	481	5.48832
Y40H7A.77.rna	21	10.7059	0	0
Y40H7A.141.rna	21	10.7059	0	0
Y40H7A.154.rna	21	10.7059	0	0
Y40H7A.119.rna	21	10.7059	0	0
Y40H7A.261.rna	21	10.7059	0	0
Y40H7A.40.rna	21	10.7059	0	0
Y40H7A.94.rna	21	10.7059	0	0
Y40H7A.120.rna	21	10.7059	0	0
Y40H7A.294.rna	21	10.7059	0	0
Y40H7A.211.rna	21	10.7059	0	0
Y40H7A.200.rna	21	10.7059	0	0
Y40H7A.83.rna	21	10.7059	0	0
Y40H7A.171.rna	21	10.7059	0	0
Y40H7A.223.rna	21	10.7059	0	0
Y40H7A.64.rna	21	10.7059	0	0
Y40H7A.62.rna	21	10.7059	0	0
Y40H7A.278.rna	21	10.7059	0	0
Y40H7A.124.rna	21	10.7059	0	0
Y40H7A.96.rna	21	10.7059	0	0
Y40H7A.255.rna	21	10.7059	0	0
Y40H7A.46.rna	21	10.7059	0	0
Y40H7A.217.rna	21	10.7059	0	0
Y40H7A.242.rna	21	10.7059	0	0
Y40H7A.260.rna	21	10.7059	0	0
Y40H7A.97.rna	21	10.7059	0	0
Y40H7A.213.rna	21	10.7059	0	0
Y40H7A.85.rna	21	10.7059	0	0
Y40H7A.95.rna	21	10.7059	0	0
Y40H7A.246.rna	21	10.7059	0	0
Y40H7A.56.rna	21	10.7059	0	0
Y40H7A.36.rna	21	10.7059	0	0
Y40H7A.201.rna	21	10.7059	0	0
Y40H7A.65.rna	21	10.7059	0	0
Y40H7A.271.rna	21	10.7059	0	0
Y40H7A.32.rna	21	10.7059	0	0
Y40H7A.89.rna	21	10.7059	0	0
Y40H7A.180.rna	21	10.7059	0	0
Y40H7A.299.rna	21	10.7059	0	0
Y40H7A.233.rna	21	10.7059	0	0
Y40H7A.71.rna	21	10.7059	0	0
Y40H7A.204.rna	21	10.7059	0	0
Y40H7A.116.rna	21	10.7059	0	0
Y40H7A.184.rna	21	10.7059	0	0
Y40H7A.240.rna	21	10.7059	0	0
Y40H7A.292.rna	21	10.7059	0	0
Y40H7A.142.rna	21	10.7059	0	0
Y40H7A.248.rna	21	10.7059	0	0
Y40H7A.54.rna	21	10.7059	0	0
Y40H7A.285.rna	21	10.7059	0	0
Y40H7A.11.rna	375	211.743	24	1.24116
Y40H7A.45.rna	21	10.7059	0	0
Y40H7A.67.rna	21	10.7059	0	0
Y40H7A.167.rna	21	10.7059	0	0
Y40H7A.69.rna	21	10.7059	0	0
Y40H7A.79.rna	21	10.7059	0	0
Y40H7A.66.rna	21	10.7059	0	0
Y73F8A.945.rna	21	10.7059	0	0
Y73F8A.757.rna	21	10.7059	0	0
Y73F8A.1.rna	4475	4311.69	59	0.149841
Y73F8A.251.rna	21	10.7059	0	0
Y73F8A.1066.rna	21	10.7059	0	0
Y73F8A.696.rna	21	10.7059	0	0
Y73F8A.732.rna	21	10.7059	0	0
Y73F8A.360.rna	21	10.7059	0	0
Y73F8A.948.rna	21	10.7059	0	0
Y73F8A.123.rna	21	10.7059	0	0
Y73F8A.280.rna	21	10.7059	0	0
Y73F8A.877.rna	21	10.7059	0	0
Y73F8A.316.rna	21	10.7059	0	0
Y73F8A.869.rna	21	10.7059	0	0
Y73F8A.867.rna	21	10.7059	0	0
Y73F8A.337.rna	21	10.7059	0	0
Y73F8A.936.rna	21	10.7059	0	0
Y73F8A.458.rna	21	10.7059	0	0
Y73F8A.559.rna	21	10.7059	0	0
Y73F8A.389.rna	21	10.7059	0	0
Y73F8A.472.rna	21	10.7059	0	0
Y73F8A.114.rna	21	10.7059	0	0
Y73F8A.47.rna	21	10.7059	0	0
Y73F8A.444.rna	21	10.7059	0	0
Y73F8A.352.rna	21	10.7059	0	0
Y73F8A.723.rna	21	10.7059	0	0
Y73F8A.71.rna	21	10.7059	0	0
Y73F8A.536.rna	21	10.7059	0	0
Y73F8A.262.rna	21	10.7059	0	0
Y73F8A.1172.rna	147	21.8892	0	0
Y73F8A.982.rna	21	10.7059	0	0
Y73F8A.449.rna	21	10.7059	0	0
Y73F8A.590.rna	21	10.7059	0	0
Y73F8A.552.rna	21	10.7059	0	0
Y73F8A.1089.rna	21	10.7059	0	0
Y73F8A.752.rna	21	10.7059	0	0
Y73F8A.274.rna	21	10.7059	0	0
Y73F8A.521.rna	21	10.7059	0	0
Y73F8A.842.rna	21	10.7059	0	0
Y73F8A.2.rna	1305	1141.69	46	0.441199
Y73F8A.1128.rna	21	10.7059	0	0
Y73F8A.189.rna	21	10.7059	0	0
Y73F8A.305.rna	21	10.7059	0	0
Y73F8A.1025.rna	21	10.7059	0	0
Y73F8A.712.rna	21	10.7059	0	0
Y73F8A.374.rna	21	10.7059	0	0
Y73F8A.565.rna	21	10.7059	0	0
Y73F8A.827.rna	21	10.7059	0	0
Y73F8A.716.rna	21	10.7059	0	0
Y73F8A.1091.rna	21	10.7059	0	0
Y73F8A.566.rna	21	10.7059	0	0
Y73F8A.459.rna	21	10.7059	0	0
Y73F8A.380.rna	21	10.7059	0	0
Y73F8A.334.rna	21	10.7059	0	0
Y73F8A.784.rna	21	10.7059	0	0
Y73F8A.72.rna	21	10.7059	0	0
Y73F8A.407.rna	21	10.7059	0	0
Y73F8A.562.rna	21	10.7059	0	0
Y73F8A.196.rna	21	10.7059	0	0
Y73F8A.778.rna	21	10.7059	0	0
Y73F8A.150.rna	21	10.7059	0	0
Y73F8A.917.rna	21	10.7059	0	0
Y73F8A.1052.rna	21	10.7059	0	0
Y73F8A.691.rna	21	10.7059	0	0
Y73F8A.525.rna	21	10.7059	0	0
Y73F8A.845.rna	21	10.7059	0	0
Y73F8A.582.rna	21	10.7059	0	0
Y73F8A.455.rna	21	10.7059	0	0
Y73F8A.243.rna	21	10.7059	0	0
Y73F8A.468.rna	21	10.7059	0	0
Y73F8A.1105.rna	21	10.7059	0	0
Y73F8A.1116.rna	21	10.7059	0	0
Y73F8A.758.rna	21	10.7059	0	0
Y73F8A.231.rna	21	10.7059	0	0
Y73F8A.933.rna	21	10.7059	0	0
Y73F8A.575.rna	21	10.7059	0	0
Y73F8A.777.rna	21	10.7059	0	0
Y73F8A.91.rna	21	10.7059	0	0
Y73F8A.748.rna	21	10.7059	0	0
Y73F8A.934.rna	21	10.7059	0	0
Y73F8A.681.rna	21	10.7059	0	0
Y73F8A.446.rna	21	10.7059	0	0
Y73F8A.1147.rna	21	10.7059	0	0
Y73F8A.747.rna	21	10.7059	0	0
Y73F8A.235.rna	21	10.7059	0	0
Y73F8A.118.rna	21	10.7059	0	0
Y73F8A.56.rna	21	10.7059	0	0
Y73F8A.392.rna	21	10.7059	0	0
Y73F8A.270.rna	21	10.7059	0	0
Y73F8A.103.rna	21	10.7059	0	0
Y73F8A.36.rna	372	208.743	0	0
Y73F8A.1096.rna	21	10.7059	0	0
Y73F8A.1008.rna	21	10.7059	0	0
Y73F8A.1140.rna	21	10.7059	0	0
Y73F8A.85.rna	21	10.7059	0	0
Y73F8A.828.rna	21	10.7059	0	0
Y73F8A.193.rna	21	10.7059	0	0
Y73F8A.173.rna	21	10.7059	0	0
Y73F8A.822.rna	21	10.7059	0	0
Y73F8A.44.rna	21	10.7059	0	0
Y73F8A.492.rna	21	10.7059	0	0
Y73F8A.414.rna	21	10.7059	0	0
Y73F8A.464.rna	21	10.7059	0	0
Y73F8A.1075.rna	21	10.7059	0	0
Y73F8A.944.rna	21	10.7059	0	0
Y73F8A.717.rna	21	10.7059	0	0
Y73F8A.912.rna	21	10.7059	0	0
Y73F8A.832.rna	21	10.7059	0	0
Y73F8A.385.rna	21	10.7059	0	0
Y73F8A.3.rna	927	763.69	0	0
Y73F8A.373.rna	21	10.7059	0	0
Y73F8A.244.rna	21	10.7059	0	0
Y73F8A.924.rna	21	10.7059	0	0
Y73F8A.811.rna	21	10.7059	0	0
Y73F8A.339.rna	21	10.7059	0	0
Y73F8A.54.rna	21	10.7059	0	0
Y73F8A.50.rna	21	10.7059	0	0
Y73F8A.419.rna	21	10.7059	0	0
Y73F8A.222.rna	21	10.7059	0	0
Y73F8A.932.rna	21	10.7059	0	0
Y73F8A.970.rna	21	10.7059	0	0
Y73F8A.357.rna	21	10.7059	0	0
Y73F8A.461.rna	21	10.7059	0	0
Y73F8A.857.rna	21	10.7059	0	0
Y73F8A.283.rna	21	10.7059	0	0
Y73F8A.734.rna	21	10.7059	0	0
Y73F8A.605.rna	21	10.7059	0	0
Y73F8A.86.rna	21	10.7059	0	0
Y73F8A.913.rna	21	10.7059	0	0
Y73F8A.870.rna	21	10.7059	0	0
Y73F8A.835.rna	21	10.7059	0	0
Y73F8A.354.rna	21	10.7059	0	0
Y73F8A.785.rna	21	10.7059	0	0
Y73F8A.794.rna	21	10.7059	0	0
Y73F8A.481.rna	21	10.7059	0	0
Y73F8A.172.rna	21	10.7059	0	0
Y73F8A.1161.rna	70	16.8664	0	0
Y73F8A.1163.rna	70	16.8664	0	0
Y73F8A.349.rna	21	10.7059	0	0
Y73F8A.228.rna	21	10.7059	0	0
Y73F8A.580.rna	21	10.7059	0	0
Y73F8A.203.rna	21	10.7059	0	0
Y73F8A.1050.rna	21	10.7059	0	0
Y73F8A.264.rna	21	10.7059	0	0
Y73F8A.667.rna	21	10.7059	0	0
Y73F8A.303.rna	21	10.7059	0	0
Y73F8A.99.rna	21	10.7059	0	0
Y73F8A.833.rna	21	10.7059	0	0
Y73F8A.880.rna	21	10.7059	0	0
Y73F8A.604.rna	21	10.7059	0	0
Y73F8A.690.rna	21	10.7059	0	0
Y73F8A.983.rna	21	10.7059	0	0
Y73F8A.694.rna	21	10.7059	0	0
Y73F8A.5.rna	3441	3277.69	816	2.72614
Y73F8A.254.rna	21	10.7059	0	0
Y73F8A.659.rna	21	10.7059	0	0
Y73F8A.1061.rna	21	10.7059	0	0
Y73F8A.550.rna	21	10.7059	0	0
Y73F8A.601.rna	21	10.7059	0	0
Y73F8A.713.rna	21	10.7059	0	0
Y73F8A.750.rna	21	10.7059	0	0
Y73F8A.324.rna	21	10.7059	0	0
Y73F8A.397.rna	21	10.7059	0	0
Y73F8A.1028.rna	21	10.7059	0	0
Y73F8A.510.rna	21	10.7059	0	0
Y73F8A.83.rna	21	10.7059	0	0
Y73F8A.666.rna	21	10.7059	0	0
Y73F8A.943.rna	21	10.7059	0	0
Y73F8A.907.rna	21	10.7059	0	0
Y73F8A.46.rna	21	10.7059	0	0
Y73F8A.234.rna	21	10.7059	0	0
Y73F8A.61.rna	21	10.7059	0	0
Y73F8A.802.rna	21	10.7059	0	0
Y73F8A.755.rna	21	10.7059	0	0
Y73F8A.335.rna	21	10.7059	0	0
Y73F8A.447.rna	21	10.7059	0	0
Y73F8A.989.rna	21	10.7059	0	0
Y73F8A.317.rna	21	10.7059	0	0
Y73F8A.1156.rna	21	10.7059	0	0
Y73F8A.471.rna	21	10.7059	0	0
Y73F8A.593.rna	21	10.7059	0	0
Y73F8A.1132.rna	21	10.7059	0	0
Y73F8A.645.rna	21	10.7059	0	0
Y73F8A.371.rna	21	10.7059	0	0
Y73F8A.293.rna	21	10.7059	0	0
Y73F8A.163.rna	21	10.7059	0	0
Y73F8A.612.rna	21	10.7059	0	0
Y73F8A.928.rna	21	10.7059	0	0
Y73F8A.122.rna	21	10.7059	0	0
Y73F8A.174.rna	21	10.7059	0	0
Y73F8A.213.rna	21	10.7059	0	0
Y73F8A.128.rna	21	10.7059	0	0
Y73F8A.308.rna	21	10.7059	0	0
Y73F8A.625.rna	21	10.7059	0	0
Y73F8A.586.rna	21	10.7059	0	0
Y73F8A.964.rna	21	10.7059	0	0
Y73F8A.441.rna	21	10.7059	0	0
Y73F8A.49.rna	21	10.7059	0	0
Y73F8A.456.rna	21	10.7059	0	0
Y73F8A.903.rna	21	10.7059	0	0
Y73F8A.6.rna	1071	907.69	15975	192.721
Y73F8A.379.rna	21	10.7059	0	0
Y73F8A.545.rna	21	10.7059	0	0
Y73F8A.1126.rna	21	10.7059	0	0
Y73F8A.847.rna	21	10.7059	0	0
Y73F8A.369.rna	21	10.7059	0	0
Y73F8A.841.rna	21	10.7059	0	0
Y73F8A.882.rna	21	10.7059	0	0
Y73F8A.145.rna	21	10.7059	0	0
Y73F8A.609.rna	21	10.7059	0	0
Y73F8A.707.rna	21	10.7059	0	0
Y73F8A.602.rna	21	10.7059	0	0
Y73F8A.576.rna	21	10.7059	0	0
Y73F8A.195.rna	21	10.7059	0	0
Y73F8A.457.rna	21	10.7059	0	0
Y73F8A.547.rna	21	10.7059	0	0
Y73F8A.548.rna	21	10.7059	0	0
Y73F8A.124.rna	21	10.7059	0	0
Y73F8A.1077.rna	21	10.7059	0	0
Y73F8A.116.rna	21	10.7059	0	0
Y73F8A.109.rna	21	10.7059	0	0
Y73F8A.884.rna	21	10.7059	0	0
Y73F8A.320.rna	21	10.7059	0	0
Y73F8A.1130.rna	21	10.7059	0	0
Y73F8A.1040.rna	21	10.7059	0	0
Y73F8A.260.rna	21	10.7059	0	0
Y73F8A.649.rna	21	10.7059	0	0
Y73F8A.92.rna	21	10.7059	0	0
Y73F8A.1070.rna	21	10.7059	0	0
Y73F8A.555.rna	21	10.7059	0	0
Y73F8A.410.rna	21	10.7059	0	0
Y73F8A.737.rna	21	10.7059	0	0
Y73F8A.871.rna	21	10.7059	0	0
Y73F8A.442.rna	21	10.7059	0	0
Y73F8A.509.rna	21	10.7059	0	0
Y73F8A.698.rna	21	10.7059	0	0
Y73F8A.273.rna	21	10.7059	0	0
Y73F8A.1002.rna	21	10.7059	0	0
Y73F8A.148.rna	21	10.7059	0	0
Y73F8A.1136.rna	21	10.7059	0	0
Y73F8A.1141.rna	21	10.7059	0	0
Y73F8A.699.rna	21	10.7059	0	0
Y73F8A.102.rna	21	10.7059	0	0
Y73F8A.703.rna	21	10.7059	0	0
Y73F8A.704.rna	21	10.7059	0	0
Y73F8A.805.rna	21	10.7059	0	0
Y73F8A.1069.rna	21	10.7059	0	0
Y73F8A.486.rna	21	10.7059	0	0
Y73F8A.466.rna	21	10.7059	0	0
Y73F8A.532.rna	21	10.7059	0	0
Y73F8A.984.rna	21	10.7059	0	0
Y73F8A.751.rna	21	10.7059	0	0
Y73F8A.676.rna	21	10.7059	0	0
Y73F8A.155.rna	21	10.7059	0	0
Y73F8A.679.rna	21	10.7059	0	0
Y73F8A.165.rna	21	10.7059	0	0
Y73F8A.830.rna	21	10.7059	0	0
Y73F8A.309.rna	21	10.7059	0	0
Y73F8A.672.rna	21	10.7059	0	0
Y73F8A.853.rna	21	10.7059	0	0
Y73F8A.1000.rna	21	10.7059	0	0
Y73F8A.962.rna	21	10.7059	0	0
Y73F8A.1107.rna	21	10.7059	0	0
Y73F8A.1033.rna	21	10.7059	0	0
Y73F8A.77.rna	21	10.7059	0	0
Y73F8A.972.rna	21	10.7059	0	0
Y73F8A.268.rna	21	10.7059	0	0
Y73F8A.551.rna	21	10.7059	0	0
Y73F8A.990.rna	21	10.7059	0	0
Y73F8A.285.rna	21	10.7059	0	0
Y73F8A.422.rna	21	10.7059	0	0
Y73F8A.125.rna	21	10.7059	0	0
Y73F8A.183.rna	21	10.7059	0	0
Y73F8A.435.rna	21	10.7059	0	0
Y73F8A.1144.rna	21	10.7059	0	0
Y73F8A.224.rna	21	10.7059	0	0
Y73F8A.530.rna	21	10.7059	0	0
Y73F8A.537.rna	21	10.7059	0	0
Y73F8A.900.rna	21	10.7059	0	0
Y73F8A.440.rna	21	10.7059	0	0
Y73F8A.1113.rna	21	10.7059	0	0
Y73F8A.68.rna	21	10.7059	0	0
Y73F8A.73.rna	21	10.7059	0	0
Y73F8A.631.rna	21	10.7059	0	0
Y73F8A.292.rna	21	10.7059	0	0
Y73F8A.671.rna	21	10.7059	0	0
Y73F8A.1148.rna	21	10.7059	0	0
Y73F8A.809.rna	21	10.7059	0	0
Y73F8A.336.rna	21	10.7059	0	0
Y73F8A.826.rna	21	10.7059	0	0
Y73F8A.84.rna	21	10.7059	0	0
Y73F8A.405.rna	21	10.7059	0	0
Y73F8A.776.rna	21	10.7059	0	0
Y73F8A.211.rna	21	10.7059	0	0
Y73F8A.939.rna	21	10.7059	0	0
Y73F8A.278.rna	21	10.7059	0	0
Y73F8A.1064.rna	21	10.7059	0	0
Y73F8A.257.rna	21	10.7059	0	0
Y73F8A.577.rna	21	10.7059	0	0
Y73F8A.142.rna	21	10.7059	0	0
Y73F8A.1071.rna	21	10.7059	0	0
Y73F8A.58.rna	21	10.7059	0	0
Y73F8A.8.rna	1263	1099.69	6.12492	0.0609896
Y73F8A.1165.rna	160	18.8059	0.895257	0.52129
Y73F8A.1169.rna	196	35.028	0	0
Y73F8A.191.rna	21	10.7059	0	0
Y73F8A.1081.rna	21	10.7059	0	0
Y73F8A.366.rna	21	10.7059	0	0
Y73F8A.328.rna	21	10.7059	0	0
Y73F8A.9.rna	1260	1096.69	17.5686	0.17542
Y73F8A.1007.rna	21	10.7059	0	0
Y73F8A.862.rna	21	10.7059	0	0
Y73F8A.1146.rna	21	10.7059	0	0
Y73F8A.475.rna	21	10.7059	0	0
Y73F8A.1087.rna	21	10.7059	0	0
Y73F8A.10.rna	618	454.705	0	0
Y73F8A.1047.rna	21	10.7059	0	0
Y73F8A.630.rna	21	10.7059	0	0
Y73F8A.138.rna	21	10.7059	0	0
Y73F8A.930.rna	21	10.7059	0	0
Y73F8A.190.rna	21	10.7059	0	0
Y73F8A.893.rna	21	10.7059	0	0
Y73F8A.443.rna	21	10.7059	0	0
Y73F8A.281.rna	21	10.7059	0	0
Y73F8A.606.rna	21	10.7059	0	0
Y73F8A.433.rna	21	10.7059	0	0
Y73F8A.434.rna	21	10.7059	0	0
Y73F8A.1062.rna	21	10.7059	0	0
Y73F8A.1010.rna	21	10.7059	0	0
Y73F8A.799.rna	21	10.7059	0	0
Y73F8A.42.rna	21	10.7059	0	0
Y73F8A.295.rna	21	10.7059	0	0
Y73F8A.1083.rna	21	10.7059	0	0
Y73F8A.1044.rna	21	10.7059	0	0
Y73F8A.314.rna	21	10.7059	0	0
Y73F8A.942.rna	21	10.7059	0	0
Y73F8A.949.rna	21	10.7059	0	0
Y73F8A.688.rna	21	10.7059	0	0
Y73F8A.669.rna	21	10.7059	0	0
Y73F8A.808.rna	21	10.7059	0	0
Y73F8A.1084.rna	21	10.7059	0	0
Y73F8A.693.rna	21	10.7059	0	0
Y73F8A.355.rna	21	10.7059	0	0
Y73F8A.733.rna	21	10.7059	0	0
Y73F8A.512.rna	21	10.7059	0	0
Y73F8A.431.rna	21	10.7059	0	0
Y73F8A.546.rna	21	10.7059	0	0
Y73F8A.1031.rna	21	10.7059	0	0
Y73F8A.843.rna	21	10.7059	0	0
Y73F8A.1042.rna	21	10.7059	0	0
Y73F8A.585.rna	21	10.7059	0	0
Y73F8A.362.rna	21	10.7059	0	0
Y73F8A.242.rna	21	10.7059	0	0
Y73F8A.436.rna	21	10.7059	0	0
Y73F8A.277.rna	21	10.7059	0	0
Y73F8A.725.rna	21	10.7059	0	0
Y73F8A.11.rna	1256	1092.69	15	0.150321
Y73F8A.263.rna	21	10.7059	0	0
Y73F8A.695.rna	21	10.7059	0	0
Y73F8A.1085.rna	21	10.7059	0	0
Y73F8A.891.rna	21	10.7059	0	0
Y73F8A.153.rna	21	10.7059	0	0
Y73F8A.241.rna	21	10.7059	0	0
Y73F8A.1076.rna	21	10.7059	0	0
Y73F8A.878.rna	21	10.7059	0	0
Y73F8A.851.rna	21	10.7059	0	0
Y73F8A.766.rna	21	10.7059	0	0
Y73F8A.383.rna	21	10.7059	0	0
Y73F8A.702.rna	21	10.7059	0	0
Y73F8A.454.rna	21	10.7059	0	0
Y73F8A.376.rna	21	10.7059	0	0
Y73F8A.815.rna	21	10.7059	0	0
Y73F8A.1145.rna	21	10.7059	0	0
Y73F8A.1056.rna	21	10.7059	0	0
Y73F8A.899.rna	21	10.7059	0	0
Y73F8A.356.rna	21	10.7059	0	0
Y73F8A.689.rna	21	10.7059	0	0
Y73F8A.738.rna	21	10.7059	0	0
Y73F8A.792.rna	21	10.7059	0	0
Y73F8A.70.rna	21	10.7059	0	0
Y73F8A.298.rna	21	10.7059	0	0
Y73F8A.677.rna	21	10.7059	0	0
Y73F8A.999.rna	21	10.7059	0	0
Y73F8A.1003.rna	21	10.7059	0	0
Y73F8A.850.rna	21	10.7059	0	0
Y73F8A.589.rna	21	10.7059	0	0
Y73F8A.87.rna	21	10.7059	0	0
Y73F8A.533.rna	21	10.7059	0	0
Y73F8A.253.rna	21	10.7059	0	0
Y73F8A.856.rna	21	10.7059	0	0
Y73F8A.249.rna	21	10.7059	0	0
Y73F8A.1167.rna	116	28.1869	0	0
Y73F8A.1170.rna	115	27.8269	0	0
Y73F8A.164.rna	21	10.7059	0	0
Y73F8A.886.rna	21	10.7059	0	0
Y73F8A.429.rna	21	10.7059	0	0
Y73F8A.129.rna	21	10.7059	0	0
Y73F8A.710.rna	21	10.7059	0	0
Y73F8A.846.rna	21	10.7059	0	0
Y73F8A.220.rna	21	10.7059	0	0
Y73F8A.93.rna	21	10.7059	0	0
Y73F8A.831.rna	21	10.7059	0	0
Y73F8A.1171.rna	96	22.5802	0	0
Y73F8A.12.rna	440	276.737	0	0
Y73F8A.13a.rna	558	394.705	39.4897	1.09556
Y73F8A.13b.rna	682	518.69	84.5103	1.78413
Y73F8A.673.rna	21	10.7059	0	0
Y73F8A.395.rna	21	10.7059	0	0
Y73F8A.981.rna	21	10.7059	0	0
Y73F8A.852.rna	21	10.7059	0	0
Y73F8A.497.rna	21	10.7059	0	0
Y73F8A.494.rna	21	10.7059	0	0
Y73F8A.607.rna	21	10.7059	0	0
Y73F8A.179.rna	21	10.7059	0	0
Y73F8A.135.rna	21	10.7059	0	0
Y73F8A.221.rna	21	10.7059	0	0
Y73F8A.57.rna	21	10.7059	0	0
Y73F8A.121.rna	21	10.7059	0	0
Y73F8A.731.rna	21	10.7059	0	0
Y73F8A.1058.rna	21	10.7059	0	0
Y73F8A.52.rna	21	10.7059	0	0
Y73F8A.896.rna	21	10.7059	0	0
Y73F8A.946.rna	21	10.7059	0	0
Y73F8A.286.rna	21	10.7059	0	0
Y73F8A.507.rna	21	10.7059	0	0
Y73F8A.448.rna	21	10.7059	0	0
Y73F8A.889.rna	21	10.7059	0	0
Y73F8A.282.rna	21	10.7059	0	0
Y73F8A.638.rna	21	10.7059	0	0
Y73F8A.839.rna	21	10.7059	0	0
Y73F8A.445.rna	21	10.7059	0	0
Y73F8A.564.rna	21	10.7059	0	0
Y73F8A.233.rna	21	10.7059	0	0
Y73F8A.966.rna	21	10.7059	0	0
Y73F8A.350.rna	21	10.7059	0	0
Y73F8A.700.rna	21	10.7059	0	0
Y73F8A.1035.rna	21	10.7059	0	0
Y73F8A.506.rna	21	10.7059	0	0
Y73F8A.1063.rna	21	10.7059	0	0
Y73F8A.255.rna	21	10.7059	0	0
Y73F8A.149.rna	21	10.7059	0	0
Y73F8A.1164.rna	96	22.5802	0	0
Y73F8A.14.rna	412	248.737	0	0
Y73F8A.299.rna	21	10.7059	0	0
Y73F8A.1022.rna	21	10.7059	0	0
Y73F8A.619.rna	21	10.7059	0	0
Y73F8A.583.rna	21	10.7059	0	0
Y73F8A.182.rna	21	10.7059	0	0
Y73F8A.1134.rna	21	10.7059	0	0
Y73F8A.15.rna	369	205.743	0	0
Y73F8A.368.rna	21	10.7059	0	0
Y73F8A.629.rna	21	10.7059	0	0
Y73F8A.581.rna	21	10.7059	0	0
Y73F8A.1127.rna	21	10.7059	0	0
Y73F8A.538.rna	21	10.7059	0	0
Y73F8A.378.rna	21	10.7059	0	0
Y73F8A.591.rna	21	10.7059	0	0
Y73F8A.888.rna	21	10.7059	0	0
Y73F8A.16.rna	1191	1027.69	0	0
Y73F8A.848.rna	21	10.7059	0	0
Y73F8A.561.rna	21	10.7059	0	0
Y73F8A.644.rna	21	10.7059	0	0
Y73F8A.17.rna	1143	979.69	0	0
Y73F8A.838.rna	21	10.7059	0	0
Y73F8A.887.rna	21	10.7059	0	0
Y73F8A.958.rna	21	10.7059	0	0
Y73F8A.931.rna	21	10.7059	0	0
Y73F8A.315.rna	21	10.7059	0	0
Y73F8A.425.rna	21	10.7059	0	0
Y73F8A.648.rna	21	10.7059	0	0
Y73F8A.55.rna	21	10.7059	0	0
Y73F8A.306.rna	21	10.7059	0	0
Y73F8A.465.rna	21	10.7059	0	0
Y73F8A.697.rna	21	10.7059	0	0
Y73F8A.618.rna	21	10.7059	0	0
Y73F8A.94.rna	21	10.7059	0	0
Y73F8A.859.rna	21	10.7059	0	0
Y73F8A.451.rna	21	10.7059	0	0
Y73F8A.840.rna	21	10.7059	0	0
Y73F8A.1108.rna	21	10.7059	0	0
Y73F8A.418.rna	21	10.7059	0	0
Y73F8A.453.rna	21	10.7059	0	0
Y73F8A.302.rna	21	10.7059	0	0
Y73F8A.344.rna	21	10.7059	0	0
Y73F8A.438.rna	21	10.7059	0	0
Y73F8A.781.rna	21	10.7059	0	0
Y73F8A.904.rna	21	10.7059	0	0
Y73F8A.749.rna	21	10.7059	0	0
Y73F8A.1135.rna	21	10.7059	0	0
Y73F8A.215.rna	21	10.7059	0	0
Y73F8A.146.rna	21	10.7059	0	0
Y73F8A.769.rna	21	10.7059	0	0
Y73F8A.954.rna	21	10.7059	0	0
Y73F8A.181.rna	21	10.7059	0	0
