target_id	length	eff_length	est_counts	tpm
FBtr0306683	1878	1698.69	5	0.0597029
FBtr0075802	452	272.722	70	5.20616
FBtr0333019	1397	1217.69	20	0.333145
FBtr0075751	1564	1384.69	0	0
FBtr0075753	11756	11576.7	5888.72	10.3175
FBtr0333020	11753	11573.7	2011.28	3.52485
FBtr0075801	2429	2249.69	10013	90.2779
FBtr0330414	9453	9273.69	4.24516e-07	9.28498e-10
FBtr0330415	9075	8895.69	0	0
FBtr0330417	9081	8901.69	178.518	0.40677
FBtr0330418	9453	9273.69	4.24516e-07	9.28498e-10
FBtr0330419	9528	9348.69	1.74382e-07	3.78347e-10
FBtr0330420	9441	9261.69	0.0274768	6.01749e-05
FBtr0333021	9429	9249.69	104.455	0.229055
FBtr0075754	520	340.722	38.9436	2.31833
FBtr0075755	836	656.722	3.05638	0.0943985
FBtr0330416	3942	3762.69	0	0
FBtr0075793	4564	4384.69	155.032	0.71717
FBtr0330186	4564	4384.69	155.032	0.71717
FBtr0075796	3754	3574.69	162.827	0.923905
FBtr0075794	3939	3759.69	980.134	5.28777
FBtr0075795	3865	3685.69	35.9751	0.197981
FBtr0075792	3002	2822.69	436	3.13302
FBtr0075756	4550	4370.69	3630	16.846
FBtr0075757	2602	2422.69	1841.02	15.4135
FBtr0075758	3223	3043.69	1728.98	11.522
FBtr0075791	1940	1760.69	333.921	3.8468
FBtr0333030	1904	1724.69	23.0795	0.271428
FBtr0075759	3435	3255.69	2690.95	16.765
FBtr0333073	6451	6271.69	311.047	1.00596
FBtr0075790	355	175.754	9	1.03867
FBtr0075761	2611	2431.69	52.888	0.441152
FBtr0075763	2543	2363.69	2.53439e-05	2.17482e-07
FBtr0075762	2168	1988.69	274.112	2.79577
FBtr0333027	3909	3729.69	0	0
FBtr0333028	4421	4241.69	0.225294	0.00107733
FBtr0333029	3762	3582.69	28.9667	0.163994
FBtr0333026	3716	3536.69	26.808	0.153747
FBtr0333024	565	385.722	1658	87.1866
FBtr0075765	749	569.722	6265	223.048
FBtr0075766	1872	1692.69	11379	136.354
FBtr0075767	865	685.688	134.545	3.97996
FBtr0075787	1352	1172.69	192.455	3.3288
FBtr0333025	2226	2046.69	364.127	3.60862
FBtr0075786	2380	2200.69	40.74	0.375493
FBtr0075785	2297	2117.69	149.133	1.4284
FBtr0075768	12659	12479.7	4191.32	6.81219
FBtr0333050	12737	12557.7	239.677	0.38713
FBtr0075784	8068	7888.69	2329.97	5.9908
FBtr0333052	1356	1176.69	573.994	9.89431
FBtr0075783	852	672.722	102.085	3.07798
FBtr0075782	1110	930.688	4875.33	106.252
FBtr0304673	1338	1158.69	145.279	2.54317
FBtr0304674	1191	1011.69	41.6502	0.835045
FBtr0333053	1165	985.688	30.3119	0.623753
FBtr0075769	2863	2683.69	83.3169	0.62971
FBtr0304672	2304	2124.69	1639.92	15.6555
FBtr0304128	2202	2022.69	100.341	1.00621
FBtr0075770	1976	1796.69	701.776	7.92255
FBtr0075771	3187	3007.69	2961.09	19.9691
FBtr0075772	3162	2982.69	5405.82	36.7615
FBtr0304034	3184	3004.69	0.000112365	7.58528e-07
FBtr0304035	3159	2979.69	824.009	5.60919
FBtr0304036	3283	3103.69	549.926	3.59389
FBtr0304037	3258	3078.69	977.206	6.43813
FBtr0333051	3590	3410.69	250.882	1.49199
FBtr0075773	3292	3112.69	283.065	1.84455
FBtr0075781	5722	5542.69	2723	9.96475
FBtr0075774	1264	1084.69	546.31	10.2158
FBtr0302433	1187	1007.69	207.69	4.1805
FBtr0075780	652	472.722	220	9.43966
FBtr0334052	482	302.722	220	14.7407
FBtr0075775	4159	3979.69	1297.56	6.6133
FBtr0075776	4102	3922.69	1526.72	7.89432
FBtr0334053	4443	4263.69	850.715	4.04704
FBtr0114573	5346	5166.69	366.005	1.43686
FBtr0075777	3275	3095.69	881.723	5.77716
FBtr0075778	3905	3725.69	21.441	0.116729
FBtr0100676	3753	3573.69	459.836	2.60991
FBtr0075779	2021	1841.69	333.233	3.67005
FBtr0334054	2251	2071.69	7409.77	72.547
FBtr0075749	3405	3225.69	857701	5393.28
FBtr0075750	3465	3285.69	13490.9	83.2826
FBtr0334055	3399	3219.69	84125.3	529.971
FBtr0075748	2335	2155.69	130	1.2232
FBtr0330178	2335	2155.69	130	1.2232
FBtr0330115	3201	3021.69	60.4706	0.405914
FBtr0330116	3201	3021.69	60.4706	0.405914
FBtr0075747	2648	2468.69	228.059	1.87379
FBtr0333035	1928	1748.69	102.157	1.18494
FBtr0075746	2935	2755.69	13.4248	0.0988134
FBtr0333034	1612	1432.69	376.962	5.33686
FBtr0333036	2619	2439.69	24.4556	0.203322
FBtr0089524	2847	2667.69	0.808244	0.00614535
FBtr0321258	2850	2670.69	0.191756	0.00145635
FBtr0306619	3533	3353.69	139.321	0.842624
FBtr0306620	3530	3350.69	605.12	3.66308
FBtr0100040	2696	2516.69	5.86889e-05	4.73005e-07
FBtr0306624	2735	2555.69	903.574	7.17126
FBtr0100039	3446	3266.69	0	0
FBtr0075735	913	733.688	308	8.51489
FBtr0100042	2373	2193.69	565.602	5.22969
FBtr0307191	2707	2527.69	96.4081	0.773623
FBtr0075737	716	536.722	1336	50.489
FBtr0100043	3233	3053.69	0.000297018	1.97287e-06
FBtr0306622	3272	3092.69	267.119	1.7519
FBtr0100044	3099	2919.69	0.000391921	2.72271e-06
FBtr0306623	3138	2958.69	631.958	4.33239
FBtr0100041	2448	2268.69	276.896	2.47561
FBtr0075740	1079	899.688	13756	310.127
FBtr0333033	829	649.722	255.446	7.97464
FBtr0112438	478	298.722	4629.55	314.349
FBtr0321257	1351	1171.69	490.795	8.49625
FBtr0075741	1233	1053.69	12002.2	231.041
FBtr0075742	3756	3576.69	12.5811	0.0713473
FBtr0075743	3817	3637.69	426.209	2.3765
FBtr0330102	3817	3637.69	426.209	2.3765
FBtr0075744	540	360.722	1770	99.5269
FBtr0333022	783	603.722	43.7479	1.46981
FBtr0113170	714	534.722	180.252	6.83741
FBtr0304959	1270	1090.69	1	0.0185968
FBtr0075729	1181	1001.69	22616	457.955
FBtr0333042	4233	4053.69	55.9129	0.27977
FBtr0333041	3429	3249.69	20.0603	0.125209
FBtr0075728	3653	3473.69	717.027	4.18682
FBtr0273239	1358	1178.69	203.608	3.50376
FBtr0333040	1406	1226.69	154.392	2.55288
FBtr0273424	4134	3954.69	118.579	0.608184
FBtr0273425	4224	4044.69	1213.24	6.08415
FBtr0273428	4162	3982.69	30.82	0.156962
FBtr0273426	3960	3780.69	1789.16	9.59882
FBtr0273423	3949	3769.69	1256.8	6.76236
FBtr0273427	5997	5817.69	1283.15	4.47371
FBtr0273422	8691	8511.69	26.1861	0.0624014
FBtr0308596	8707	8527.69	289.068	0.687555
FBtr0290282	651	471.722	56	2.40792
FBtr0333039	1241	1061.69	0	0
FBtr0333038	1200	1020.69	6	0.119233
FBtr0306305	588	408.722	27	1.33991
FBtr0075718	1700	1520.69	21445.9	286.05
FBtr0075719	1757	1577.69	405.46	5.21275
FBtr0308595	1771	1591.69	133.688	1.70363
FBtr0333037	2846	2666.69	220.185	1.67477
FBtr0075724	2737	2557.69	1104.87	8.76198
FBtr0075723	2084	1904.69	427.946	4.55727
FBtr0301014	699	519.722	330	12.879
FBtr0075722	626	446.722	145	6.5837
FBtr0303303	631	451.722	207	9.29477
FBtr0075720	3014	2834.69	105	0.751317
FBtr0075676	2730	2550.69	2048.86	16.2927
FBtr0333031	2985	2805.69	281.868	2.03773
FBtr0304700	1633	1453.69	1533.27	21.3938
FBtr0301239	890	710.688	78.6993	2.24611
FBtr0075677	1125	945.688	788.301	16.9077
FBtr0075678	1053	873.688	0	0
FBtr0075714	3739	3559.69	41.8399	0.238406
FBtr0075715	3412	3232.69	580.371	3.64151
FBtr0100362	3664	3484.69	18.789	0.109365
FBtr0075679	3761	3581.69	2724	15.4262
FBtr0333032	3758	3578.69	0	0
FBtr0304960	503	323.722	152	9.52382
FBtr0299649	4109	3929.69	213.901	1.10406
FBtr0075712	1657	1477.69	1725	23.678
FBtr0075684	964	784.688	657	16.9827
FBtr0075685	616	436.722	212	9.84624
FBtr0075711	555	375.722	32	1.72752
FBtr0333018	1288	1108.69	19	0.347603
FBtr0075710	4002	3822.69	0	0
FBtr0075687	694	514.722	174	6.85671
FBtr0299650	3356	3176.69	1298.08	8.28834
FBtr0299651	4070	3890.69	81.4665	0.424709
FBtr0333043	3263	3083.69	31.5487	0.207515
FBtr0075689	584	404.722	95	4.76109
FBtr0075709	929	749.688	256	6.92626
FBtr0075707	4441	4261.69	1034.16	4.92205
FBtr0100445	3806	3626.69	131.104	0.733237
FBtr0300641	4441	4261.69	1034.16	4.92205
FBtr0300642	3806	3626.69	131.104	0.733237
FBtr0333045	3929	3749.69	791.684	4.28249
FBtr0075705	3380	3200.69	47.7527	0.302617
FBtr0075706	4015	3835.69	314.694	1.66412
FBtr0333046	3145	2965.69	0	0
FBtr0075703	2613	2433.69	797.983	6.65071
FBtr0075704	2156	1976.69	0	0
FBtr0075708	1977	1797.69	873.95	9.86079
FBtr0100444	1911	1731.69	1279.84	14.9908
FBtr0302436	902	722.688	94.5228	2.65293
FBtr0075690	4440	4260.69	1040.06	4.95127
FBtr0333044	4612	4432.69	121.944	0.557998
FBtr0075701	1581	1401.69	58	0.839298
FBtr0075700	5961	5781.69	11263	39.5129
FBtr0075699	2437	2257.69	135.135	1.21407
FBtr0300190	2301	2121.69	2704.86	25.8585
FBtr0075691	2644	2464.69	1364	11.2251
FBtr0075693	8497	8317.69	385.191	0.939318
FBtr0333074	7274	7094.69	1446.26	4.13479
FBtr0333075	6734	6554.69	3855.27	11.9301
FBtr0333076	781	601.722	21.113	0.711696
FBtr0075698	667	487.722	1112.89	46.2827
FBtr0075697	923	743.688	4	0.109096
FBtr0110825	2234	2054.69	0	0
FBtr0075695	5875	5695.69	7981.96	28.4251
FBtr0302580	560	380.722	62	3.30311
FBtr0299509	4392	4212.69	25.8712	0.124565
FBtr0331181	4392	4212.69	25.8712	0.124565
FBtr0299510	3415	3235.69	17.1667	0.107612
FBtr0330139	3017	2837.69	6.09093	0.0435369
FBtr0075674	602	422.722	0	0
FBtr0075673	627	447.722	0	0
FBtr0075620	963	783.688	1336	34.5782
FBtr0075621	532	352.722	214	12.3061
FBtr0299779	1193	1013.69	0	0
FBtr0309062	858	678.722	139	4.15396
FBtr0309066	914	734.688	12.8831	0.355679
FBtr0309065	687	507.722	461.117	18.4215
FBtr0309063	2408	2228.69	0	0
FBtr0075624	1440	1260.69	1020.24	16.4147
FBtr0309064	1500	1320.69	5.75996	0.0884623
FBtr0075626	2376	2196.69	402.828	3.71955
FBtr0114529	2046	1866.69	850.089	9.23702
FBtr0075627	2491	2311.69	435.939	3.82504
FBtr0334065	2573	2393.69	132.144	1.11975
FBtr0113171	2225	2045.69	2099	20.8119
FBtr0075672	1137	957.688	879	18.6168
FBtr0075629	1034	854.688	11756.7	279.009
FBtr0075671	4268	4088.69	306.119	1.51861
FBtr0333876	4236	4056.69	583.147	2.91572
FBtr0299849	3952	3772.69	200.955	1.08041
FBtr0299848	3854	3674.69	59.0452	0.325914
FBtr0075630	456	276.722	125	9.16233
FBtr0075669	940	760.688	357	9.51922
FBtr0333875	1131	951.688	6.00441	0.127972
FBtr0310458	317	137.754	6	0.883461
FBtr0075666	660	480.722	22	0.928257
FBtr0075665	544	364.722	10363	576.319
FBtr0310457	379	199.745	277.861	28.2157
FBtr0310456	430	250.722	895.139	72.4166
FBtr0075664	560	380.722	576	30.687
FBtr0310455	354	174.754	1	0.116068
FBtr0333874	568	388.722	14.7616	0.770253
FBtr0075663	489	309.722	1071.24	70.1542
FBtr0075631	789	609.722	70	2.32866
FBtr0114510	677	497.722	6302	256.821
FBtr0310484	416	236.734	0	0
FBtr0099993	3879	3699.69	1256.11	6.88657
FBtr0333940	6175	5995.69	1151.12	3.89423
FBtr0333946	6007	5827.69	187.339	0.652034
FBtr0333939	9335	9155.69	244.697	0.542096
FBtr0305977	9110	8930.69	5.49154	0.0124724
FBtr0305979	9494	9314.69	174.031	0.378964
FBtr0333942	9302	9122.69	8.85178	0.019681
FBtr0333943	9326	9146.69	50.4743	0.11193
FBtr0333941	9281	9101.69	412.535	0.919345
FBtr0333944	9065	8885.69	47.9209	0.109389
FBtr0333945	9233	9053.69	170.853	0.382768
FBtr0333947	9473	9293.69	586.682	1.28042
FBtr0075659	1433	1253.69	25	0.404473
FBtr0310278	1388	1208.69	0	0
FBtr0075657	2854	2674.69	751.889	5.70191
FBtr0075632	2457	2277.69	3888.29	34.6261
FBtr0075633	2545	2365.69	152.827	1.31034
FBtr0333934	2476	2296.69	41.883	0.369892
FBtr0075634	2406	2226.69	1716.91	15.6397
FBtr0333938	518	338.722	22	1.3174
FBtr0333937	1641	1461.69	68	0.943612
FBtr0075635	1867	1687.69	888.169	10.6744
FBtr0075636	2554	2374.69	30.5907	0.26129
FBtr0333936	840	660.722	70.3298	2.15904
FBtr0075637	2188	2008.69	63	0.636162
FBtr0075638	3427	3247.69	818.913	5.1145
FBtr0303375	3445	3265.69	110.151	0.684151
FBtr0333853	3552	3372.69	195.936	1.17836
FBtr0075655	2292	2112.69	9.28567	0.0891492
FBtr0075656	2092	1912.69	299.031	3.17111
FBtr0303378	2043	1863.69	7.00586	0.0762479
FBtr0333935	1843	1663.69	364.677	4.44607
FBtr0075639	730	550.722	98	3.60938
FBtr0075653	3277	3097.69	199.405	1.30568
FBtr0075654	3284	3104.69	289.595	1.89196
FBtr0075652	3921	3741.69	510.332	2.76646
FBtr0075651	4329	4149.69	379.668	1.85578
FBtr0075650	1938	1758.69	346.003	3.99053
FBtr0075648	2080	1900.69	60670	647.444
FBtr0075647	911	731.688	524	14.526
FBtr0075640	1559	1379.69	1911.21	28.0975
FBtr0331830	1906	1726.69	314.786	3.69778
FBtr0075641	3133	2953.69	139.828	0.960214
FBtr0331831	2974	2794.69	100.336	0.728223
FBtr0075646	4080	3900.69	939.836	4.88709
FBtr0075642	1862	1682.69	1417.95	17.0922
FBtr0075645	1343	1163.69	982.049	17.1173
FBtr0075643	531	351.722	830	47.865
FBtr0075644	743	563.722	292	10.5065
FBtr0075607	7214	7034.69	2296	6.62013
FBtr0113172	1662	1482.69	88	1.20385
FBtr0075618	1694	1514.69	205	2.74518
FBtr0100360	4963	4783.69	184.356	0.78169
FBtr0110880	2920	2740.69	17.9031	0.132498
FBtr0301185	2946	2766.69	0	0
FBtr0110881	4262	4082.69	636.31	3.16127
FBtr0334105	2225	2045.69	6228.43	61.7559
FBtr0306306	563	383.722	17	0.898611
FBtr0334106	389	209.745	1	0.0967048
FBtr0075614	5517	5337.69	146.074	0.555084
FBtr0306307	5746	5566.69	19.6282	0.0715192
FBtr0306308	7626	7446.69	71.2981	0.194202
FBtr0075615	436	256.722	2	0.158018
FBtr0309981	513	333.722	13	0.790129
FBtr0075617	1722	1542.69	344.776	4.53314
FBtr0332815	1782	1602.69	235.224	2.97695
FBtr0075616	1007	827.688	302	7.40082
FBtr0075606	818	638.722	6.78884	0.215587
FBtr0113333	817	637.722	59.5212	1.89313
FBtr0300758	791	611.722	0	0
FBtr0334086	1026	846.688	21.69	0.519607
FBtr0075544	1414	1234.69	445	7.31042
FBtr0075546	620	440.722	122	5.61481
FBtr0075547	1495	1315.69	862	13.289
FBtr0075548	1191	1011.69	876.491	17.5728
FBtr0075605	1234	1054.69	656.509	12.6257
FBtr0334085	1628	1448.69	138.52	1.93944
FBtr0075604	1377	1197.69	828.48	14.0307
FBtr0075549	453	273.722	8	0.592816
FBtr0091756	965	785.688	165.388	4.26967
FBtr0091757	965	785.688	165.388	4.26967
FBtr0334082	1175	995.688	289.224	5.89182
FBtr0075552	1090	910.688	542.699	12.0873
FBtr0075553	980	800.688	1802.42	45.6596
FBtr0075554	968	788.688	1183.42	30.4349
FBtr0330177	980	800.688	1802.42	45.6596
FBtr0303531	932	752.688	342.883	9.23997
FBtr0330176	1056	876.688	273.162	6.31997
FBtr0075603	524	344.722	21	1.23563
FBtr0303786	741	561.722	525.652	18.9809
FBtr0075602	710	530.722	659.604	25.209
FBtr0334084	1034	854.688	23.7438	0.563485
FBtr0305611	1179	999.688	89.4426	1.81476
FBtr0075556	1034	854.688	44.5574	1.05743
FBtr0075599	1275	1095.69	552.23	10.2229
FBtr0075600	1451	1271.69	1813.77	28.9295
FBtr0305542	871	691.688	150	4.39866
FBtr0100030	860	680.722	871	25.953
FBtr0303077	607	427.722	471	22.3357
FBtr0303076	577	397.722	1328	67.7264
FBtr0100028	915	735.688	524	14.447
FBtr0306309	751	571.722	2.78265	0.0987218
FBtr0334083	540	360.722	7.21735	0.405831
FBtr0075557	3170	2990.69	1321.73	8.96417
FBtr0075558	4479	4299.69	1445.27	6.81793
FBtr0075559	4050	3870.69	15102.9	79.1426
FBtr0075560	4117	3937.69	545.215	2.80844
FBtr0331933	3784	3604.69	3724.74	20.9589
FBtr0075596	2281	2101.69	2936.19	28.3371
FBtr0306154	1487	1307.69	77.2765	1.19862
FBtr0306155	1513	1333.69	67.1212	1.02081
FBtr0306156	1472	1292.69	19.0255	0.298526
FBtr0331934	1226	1046.69	928.06	17.9845
FBtr0075561	1601	1421.69	343.516	4.90098
FBtr0075562	7222	7042.69	5351.34	15.4121
FBtr0332091	7868	7688.69	708.662	1.8695
FBtr0075563	2046	1866.69	1872	20.3411
FBtr0075595	1714	1534.69	749	9.89922
FBtr0075564	2515	2335.69	499	4.33336
FBtr0075565	1150	970.688	445.129	9.30134
FBtr0075566	1051	871.688	1729.87	40.2524
FBtr0332095	2027	1847.69	382.027	4.19377
FBtr0075592	1504	1324.69	1739.67	26.6375
FBtr0300329	1410	1230.69	93.5654	1.54208
FBtr0301186	1234	1054.69	4121.73	79.2676
FBtr0075567	2922	2742.69	422.558	3.12499
FBtr0075568	3071	2891.69	316.621	2.22089
FBtr0075569	5379	5199.69	0.135593	0.000528932
FBtr0290065	5854	5674.69	1162.96	4.15682
FBtr0303510	4934	4754.69	199.188	0.849728
FBtr0332092	4498	4318.69	147.204	0.691364
FBtr0332093	4053	3873.69	41.4124	0.216843
FBtr0075591	1680	1500.69	528.925	7.14896
FBtr0332094	971	791.688	172.249	4.41308
FBtr0075590	1781	1601.69	21.7513	0.275453
FBtr0299851	1522	1342.69	2188.26	33.057
FBtr0299850	1402	1222.69	197.736	3.28027
FBtr0075570	4172	3992.69	1820	9.24582
FBtr0304969	430	250.722	285	23.0564
FBtr0075587	412	232.734	577	50.2869
FBtr0303460	425	245.734	205.932	16.998
FBtr0075571	472	292.722	56.0678	3.88506
FBtr0304970	450	270.722	97	7.26755
FBtr0075586	639	459.722	280	12.3539
FBtr0075572	415	235.734	192	16.5203
FBtr0075585	1486	1306.69	45646	708.55
FBtr0075584	420	240.734	102	8.59413
FBtr0075573	422	242.734	127	10.6124
FBtr0305334	443	263.722	2	0.153824
FBtr0075574	393	213.745	15	1.42343
FBtr0332123	530	350.722	0	0
FBtr0075582	403	223.734	0	0
FBtr0075575	445	265.722	0	0
FBtr0304968	294	114.766	17	3.00452
FBtr0075577	1692	1512.69	2	0.0268176
FBtr0075581	1681	1501.69	1	0.013507
FBtr0075578	2199	2019.69	269.123	2.70275
FBtr0299517	1027	847.688	99.8771	2.38984
FBtr0112757	945	765.688	93.9733	2.48938
FBtr0308640	1254	1074.69	33.0267	0.623336
FBtr0075580	1516	1336.69	1114	16.9042
FBtr0331799	1023	843.688	30	0.721238
FBtr0301333	1977	1797.69	217.921	2.4588
FBtr0332689	1974	1794.69	11.0793	0.125217
FBtr0333023	2495	2315.69	28.3438	0.248266
FBtr0075579	1678	1498.69	461.656	6.24808
FBtr0075502	509	329.722	10	0.615165
FBtr0075503	431	251.722	25	2.01446
FBtr0075541	2983	2803.69	405.723	2.93521
FBtr0075542	1305	1125.69	2297.62	41.4
FBtr0075543	2327	2147.69	7.65508	0.0722966
FBtr0075504	1585	1405.69	156	2.251
FBtr0304975	5934	5754.69	4614.9	16.266
FBtr0100528	2690	2510.69	354.919	2.86732
FBtr0075538	3665	3485.69	24.2112	0.140886
FBtr0075539	2850	2670.69	1363.97	10.3591
FBtr0332133	3186	3006.69	614.622	4.14628
FBtr0075505	3650	3470.69	1202.38	7.02692
FBtr0075506	1351	1171.69	241	4.172
FBtr0306855	886	706.688	31.7515	0.91133
FBtr0075537	721	541.722	1135.33	42.5094
FBtr0332134	717	537.722	71.2007	2.68575
FBtr0306854	907	727.688	109.847	3.06185
FBtr0075536	735	555.722	967.871	35.3264
FBtr0306852	1891	1711.69	20.9625	0.248404
FBtr0306853	1745	1565.69	0	0
FBtr0075535	2206	2026.69	45.0375	0.450741
FBtr0100035	3167	2987.69	10.9819	0.0745561
FBtr0100036	3242	3062.69	0	0
FBtr0100037	3293	3113.69	19.5349	0.127255
FBtr0301510	3687	3507.69	20.1089	0.116281
FBtr0306617	3247	3067.69	0	0
FBtr0306618	3223	3043.69	0	0
FBtr0075533	696	516.722	5	0.196269
FBtr0100034	3361	3181.69	6.37419	0.0406356
FBtr0089527	6785	6605.69	73.6775	0.226233
FBtr0334070	6737	6557.69	214.772	0.664304
FBtr0334071	6755	6575.69	82.5502	0.254634
FBtr0075529	2882	2702.69	1289.69	9.67893
FBtr0075528	2003	1823.69	1674.31	18.622
FBtr0075509	1016	836.688	553.533	13.419
FBtr0273189	1021	841.688	74.6824	1.79973
FBtr0333572	1229	1049.69	14.7843	0.285681
FBtr0075510	1611	1431.69	74.3734	1.05368
FBtr0333573	1534	1354.69	1137.63	17.0333
FBtr0075511	1463	1283.69	126.076	1.99211
FBtr0333574	1127	947.688	2467.92	52.8209
FBtr0075527	6707	6527.69	4922	15.294
FBtr0075512	1329	1149.69	1569	27.681
FBtr0075526	5553	5373.69	182.692	0.689582
FBtr0075523	5327	5147.69	1936.24	7.62934
FBtr0075524	5322	5142.69	651.27	2.56868
FBtr0075525	5339	5159.69	2030.4	7.98173
FBtr0330160	5339	5159.69	2030.4	7.98173
FBtr0333580	5351	5171.69	3.77404e-07	1.48018e-09
FBtr0075513	1004	824.688	1241	30.5226
FBtr0333575	1167	987.688	187.842	3.85757
FBtr0075514	1004	824.688	1895.16	46.6117
FBtr0302493	893	713.688	23.1106	0.656813
FBtr0075515	1140	960.688	3.88942	0.0821187
FBtr0333576	1558	1378.69	780.787	11.487
FBtr0075516	1362	1182.69	1667.21	28.593
FBtr0075517	863	683.688	2029	60.1954
FBtr0075522	3440	3260.69	671	4.174
FBtr0075518	3086	2906.69	801.171	5.5907
FBtr0330161	3086	2906.69	801.171	5.5907
FBtr0333577	3910	3730.69	683.658	3.71697
FBtr0075521	3550	3370.69	1848.71	11.1247
FBtr0333579	3619	3439.69	184.288	1.08672
FBtr0075519	1277	1097.69	668	12.3435
FBtr0333578	3562	3382.69	406.175	2.43551
FBtr0075520	4026	3846.69	2208.83	11.647
FBtr0333621	1153	973.688	47	0.979078
FBtr0333620	1099	919.688	64	1.41149
FBtr0075435	3792	3612.69	189	1.06114
FBtr0302999	373	193.745	139	14.552
FBtr0302998	325	145.754	47	6.5406
FBtr0301002	270	90.7752	0	0
FBtr0075437	1512	1332.69	54.7841	0.833807
FBtr0333614	1415	1235.69	1.2159	0.0199585
FBtr0333617	1754	1574.69	5664.99	72.9699
FBtr0075501	1820	1640.69	1033.47	12.7764
FBtr0075500	2018	1838.69	4737.16	52.2576
FBtr0333618	2304	2124.69	183.394	1.75077
FBtr0075499	1870	1690.69	879.049	10.546
FBtr0333619	2233	2053.69	33.9452	0.335262
FBtr0333615	995	815.688	26	0.64653
FBtr0308216	4003	3823.69	37.3124	0.197929
FBtr0333616	4482	4302.69	785.526	3.70306
FBtr0308212	4778	4598.69	1160.89	5.12032
FBtr0112851	4062	3882.69	1132.42	5.9158
FBtr0112852	4445	4265.69	810.122	3.85213
FBtr0301472	5102	4922.69	1267.29	5.2217
FBtr0301473	4955	4775.69	15.9685	0.0678217
FBtr0301575	4257	4077.69	0	0
FBtr0308213	5430	5250.69	0	0
FBtr0308214	5686	5506.69	86.3896	0.318207
FBtr0308215	5520	5340.69	361.819	1.37415
FBtr0075441	1906	1726.69	885.267	10.3992
FBtr0112850	2404	2224.69	0	0
FBtr0301030	964	784.688	5	0.129245
FBtr0301031	1149	969.688	1855	38.8018
FBtr0333600	2159	1979.69	217.283	2.22622
FBtr0075498	1503	1323.69	305.717	4.68461
FBtr0075497	2711	2531.69	0	0
FBtr0333599	2522	2342.69	716	6.19923
FBtr0302503	3718	3538.69	4436.61	25.4301
FBtr0333598	3962	3782.69	209.903	1.12553
FBtr0075444	3319	3139.69	855.025	5.52372
FBtr0075496	1533	1353.69	22.4604	0.336541
FBtr0075446	2036	1856.69	593	6.47821
FBtr0302328	2900	2720.69	337	2.51241
FBtr0075495	2078	1898.69	785	8.38601
FBtr0306825	504	324.722	43	2.68594
FBtr0075493	3410	3230.69	986.097	6.19105
FBtr0075494	3207	3027.69	1437.01	9.62696
FBtr0310581	3106	2926.69	451.361	3.12814
FBtr0310582	3240	3060.69	65.046	0.431063
FBtr0333293	5042	4862.69	871.431	3.63493
FBtr0333294	3423	3243.69	45.0512	0.281713
FBtr0075450	4423	4243.69	0	0
FBtr0075451	4166	3986.69	419.23	2.13294
FBtr0114589	5134	4954.69	2000.27	8.18866
FBtr0301911	4622	4442.69	600.241	2.74043
FBtr0333290	4756	4576.69	685.37	3.03748
FBtr0333291	5011	4831.69	8.06818e-08	3.387e-10
FBtr0075448	4916	4736.69	25.7187	0.110132
FBtr0075449	4574	4394.69	1054.17	4.86542
FBtr0075452	3762	3582.69	2269.67	12.8497
FBtr0301912	3814	3634.69	43.7313	0.244042
FBtr0333292	3690	3510.69	32.5987	0.188342
FBtr0075492	1843	1663.69	9737	118.711
FBtr0075453	950	770.688	5708	150.226
FBtr0075491	582	402.722	362	18.2324
FBtr0089713	4200	4020.69	578.393	2.91784
FBtr0089714	3950	3770.69	108.092	0.581451
FBtr0307518	4104	3924.69	6.11248e-07	3.15901e-09
FBtr0075490	1393	1213.69	72.5145	1.21187
FBtr0307521	5725	5545.69	1187.81	4.34442
FBtr0075489	4026	3846.69	84.2131	0.44405
FBtr0307519	4026	3846.69	84.2131	0.44405
FBtr0307520	3013	2833.69	4821.76	34.5138
FBtr0091800	540	360.722	1	0.0562299
FBtr0091799	540	360.722	3	0.16869
FBtr0091667	501	321.722	19	1.19788
FBtr0091668	528	348.722	2	0.11633
FBtr0091669	477	297.722	2	0.136257
FBtr0091670	513	333.722	1	0.0607792
FBtr0075485	1500	1320.69	72.5636	1.11444
FBtr0332782	455	275.722	23.4364	1.72409
FBtr0075484	2314	2134.69	405	3.84822
FBtr0333565	2323	2143.69	0	0
FBtr0075457	1862	1682.69	710.242	8.56135
FBtr0075483	650	470.722	1441.76	62.1251
FBtr0301481	597	417.722	780.48	37.8978
FBtr0333560	638	458.722	268.52	11.8732
FBtr0112440	927	747.688	136	3.68942
FBtr0075459	2517	2337.69	291	2.52491
FBtr0075460	1138	958.688	111	2.34847
FBtr0333564	2796	2616.69	5.53992	0.0429428
FBtr0075482	1379	1199.69	14.4601	0.244479
FBtr0075481	1340	1160.69	3	0.0524258
FBtr0075480	358	178.745	24.2135	2.74766
FBtr0333563	620	440.722	48.7865	2.2453
FBtr0112441	353	173.754	3	0.350208
FBtr0303379	434	254.722	7	0.557406
FBtr0303380	568	388.722	0	0
FBtr0112771	388	208.745	72.3903	7.03403
FBtr0075463	420	240.734	36.6097	3.08459
FBtr0333562	2360	2180.69	251.32	2.33762
FBtr0290260	1796	1616.69	1013.68	12.7179
FBtr0075464	450	270.722	24	1.79816
FBtr0302929	452	272.722	1	0.0743737
FBtr0112442	533	353.722	0	0
FBtr0075465	564	384.722	868	45.7628
